# Based on the 2017NEI port shapefile Ports_v2_040718. Shape areas assigned using the native AEA projection to get geometry area in square meters.
# Geometry vertices are extracted on the WGS84 datum.
facid,lon,lat,numvert,area
P20028F25025,-71.02209,42.34726,32,412883.0324
P20028F25025,-71.022095,42.344532,32,412883.0324
P20029F06075,-122.391438,37.794275,140,435929.8562
P20029F06075,-122.39169299999999,37.794628,140,435929.8562
P20029F06075,-122.391697,37.794635,140,435929.8562
P20029F06075,-122.391843,37.794881,140,435929.8562
P20029F06075,-122.391847,37.794888,140,435929.8562
P20029F06075,-122.391906,37.794988000000004,140,435929.8562
P20029F06075,-122.39191000000001,37.794995,140,435929.8562
P20029F06075,-122.392002,37.79515,140,435929.8562
P20029F06075,-122.39200600000001,37.795157,140,435929.8562
P20029F06075,-122.39201299999999,37.79517,140,435929.8562
P20029F06075,-122.392016,37.795177,140,435929.8562
P20029F06075,-122.39123300000001,37.795827,140,435929.8562
P20029F06075,-122.390988,37.79603,140,435929.8562
P20029F06075,-122.39098600000001,37.796031,140,435929.8562
P20029F06075,-122.391429,37.796508,140,435929.8562
P20029F06075,-122.391915,37.79626,140,435929.8562
P20029F06075,-122.391951,37.796240999999995,140,435929.8562
P20029F06075,-122.39256499999999,37.795928,140,435929.8562
P20029F06075,-122.392696,37.795861,140,435929.8562
P20029F06075,-122.392707,37.795854999999996,140,435929.8562
P20029F06075,-122.39279499999999,37.795809999999996,140,435929.8562
P20029F06075,-122.39341,37.796656,140,435929.8562
P20029F06075,-122.39348600000001,37.79676,140,435929.8562
P20029F06075,-122.39373799999998,37.797107000000004,140,435929.8562
P20029F06075,-122.39375600000001,37.797133,140,435929.8562
P20029F06075,-122.39376200000001,37.797137,140,435929.8562
P20029F06075,-122.393768,37.797146999999995,140,435929.8562
P20029F06075,-122.393771,37.797153,140,435929.8562
P20029F06075,-122.39362,37.797354999999996,140,435929.8562
P20029F06075,-122.39338500000001,37.797668,140,435929.8562
P20029F06075,-122.393371,37.797686,140,435929.8562
P20029F06075,-122.393045,37.798122,140,435929.8562
P20029F06075,-122.39303500000001,37.798134999999995,140,435929.8562
P20029F06075,-122.394824,37.797259999999994,140,435929.8562
P20029F06075,-122.394852,37.797289,140,435929.8562
P20029F06075,-122.39493600000002,37.797376,140,435929.8562
P20029F06075,-122.395118,37.797564,140,435929.8562
P20029F06075,-122.395123,37.797569,140,435929.8562
P20029F06075,-122.395133,37.797579999999996,140,435929.8562
P20029F06075,-122.395137,37.797585999999995,140,435929.8562
P20029F06075,-122.39376299999999,37.79854,140,435929.8562
P20029F06075,-122.393576,37.79867,140,435929.8562
P20029F06075,-122.39348500000001,37.798734,140,435929.8562
P20029F06075,-122.39348100000001,37.798736,140,435929.8562
P20029F06075,-122.39388600000001,37.799033,140,435929.8562
P20029F06075,-122.39568600000001,37.798034,140,435929.8562
P20029F06075,-122.39598000000001,37.798328999999995,140,435929.8562
P20029F06075,-122.39598400000001,37.798334999999994,140,435929.8562
P20029F06075,-122.39449099999999,37.799234000000006,140,435929.8562
P20029F06075,-122.394488,37.799236,140,435929.8562
P20029F06075,-122.39478600000001,37.799533000000004,140,435929.8562
P20029F06075,-122.39635600000001,37.798778000000006,140,435929.8562
P20029F06075,-122.39639199999999,37.798761,140,435929.8562
P20029F06075,-122.395698,37.799269,140,435929.8562
P20029F06075,-122.395128,37.799687,140,435929.8562
P20029F06075,-122.39449499999999,37.800152000000004,140,435929.8562
P20029F06075,-122.394434,37.800196,140,435929.8562
P20029F06075,-122.394384,37.800233,140,435929.8562
P20029F06075,-122.39438100000001,37.800235,140,435929.8562
P20029F06075,-122.39478600000001,37.800636,140,435929.8562
P20029F06075,-122.396979,37.799434000000005,140,435929.8562
P20029F06075,-122.397406,37.799912,140,435929.8562
P20029F06075,-122.39741000000001,37.799918,140,435929.8562
P20029F06075,-122.39539099999999,37.801035,140,435929.8562
P20029F06075,-122.39538799999998,37.801037,140,435929.8562
P20029F06075,-122.39546999999999,37.801139,140,435929.8562
P20029F06075,-122.395748,37.801489000000004,140,435929.8562
P20029F06075,-122.395785,37.801536,140,435929.8562
P20029F06075,-122.398003,37.800549,140,435929.8562
P20029F06075,-122.398036,37.800534999999996,140,435929.8562
P20029F06075,-122.39608500000001,37.801935,140,435929.8562
P20029F06075,-122.396082,37.801937,140,435929.8562
P20029F06075,-122.397182,37.803134,140,435929.8562
P20029F06075,-122.399386,37.801936,140,435929.8562
P20029F06075,-122.39963600000002,37.802269,140,435929.8562
P20029F06075,-122.39968,37.802327000000005,140,435929.8562
P20029F06075,-122.39968400000001,37.802333000000004,140,435929.8562
P20029F06075,-122.39751299999999,37.80352,140,435929.8562
P20029F06075,-122.397488,37.803534,140,435929.8562
P20029F06075,-122.39748600000001,37.803535,140,435929.8562
P20029F06075,-122.397784,37.803934999999996,140,435929.8562
P20029F06075,-122.399653,37.802913000000004,140,435929.8562
P20029F06075,-122.39998100000001,37.802734,140,435929.8562
P20029F06075,-122.40038200000001,37.803128,140,435929.8562
P20029F06075,-122.40038600000001,37.803134,140,435929.8562
P20029F06075,-122.398199,37.80433,140,435929.8562
P20029F06075,-122.398191,37.804334000000004,140,435929.8562
P20029F06075,-122.39818799999999,37.804336,140,435929.8562
P20029F06075,-122.39858500000001,37.804736,140,435929.8562
P20029F06075,-122.400683,37.803535,140,435929.8562
P20029F06075,-122.400929,37.803717999999996,140,435929.8562
P20029F06075,-122.401082,37.803832,140,435929.8562
P20029F06075,-122.40108799999999,37.803836,140,435929.8562
P20029F06075,-122.400892,37.803976,140,435929.8562
P20029F06075,-122.39898500000001,37.805333000000005,140,435929.8562
P20029F06075,-122.398982,37.805335,140,435929.8562
P20029F06075,-122.399386,37.805637,140,435929.8562
P20029F06075,-122.400777,37.804757,140,435929.8562
P20029F06075,-122.40128600000001,37.804435,140,435929.8562
P20029F06075,-122.40228,37.805129,140,435929.8562
P20029F06075,-122.402286,37.805133000000005,140,435929.8562
P20029F06075,-122.400884,37.806931,140,435929.8562
P20029F06075,-122.40088200000001,37.806934000000005,140,435929.8562
P20029F06075,-122.40136000000001,37.807314,140,435929.8562
P20029F06075,-122.401385,37.807334000000004,140,435929.8562
P20029F06075,-122.402781,37.806135999999995,140,435929.8562
P20029F06075,-122.40338899999999,37.80648,140,435929.8562
P20029F06075,-122.403477,37.80653,140,435929.8562
P20029F06075,-122.40348300000001,37.806533,140,435929.8562
P20029F06075,-122.402355,37.807885999999996,140,435929.8562
P20029F06075,-122.402208,37.808063,140,435929.8562
P20029F06075,-122.40220500000001,37.808066,140,435929.8562
P20029F06075,-122.40260500000001,37.808359,140,435929.8562
P20029F06075,-122.403995,37.806645,140,435929.8562
P20029F06075,-122.404086,37.806533,140,435929.8562
P20029F06075,-122.40478300000001,37.806832,140,435929.8562
P20029F06075,-122.40478799999998,37.806835,140,435929.8562
P20029F06075,-122.404706,37.807008,140,435929.8562
P20029F06075,-122.404545,37.807349,140,435929.8562
P20029F06075,-122.40388999999999,37.808729,140,435929.8562
P20029F06075,-122.403888,37.808734,140,435929.8562
P20029F06075,-122.40391299999999,37.808745,140,435929.8562
P20029F06075,-122.404119,37.808828000000005,140,435929.8562
P20029F06075,-122.40438400000001,37.808935999999996,140,435929.8562
P20029F06075,-122.404859,37.807869000000004,140,435929.8562
P20029F06075,-122.405185,37.807136,140,435929.8562
P20029F06075,-122.405206,37.807142,140,435929.8562
P20029F06075,-122.40588400000001,37.807334000000004,140,435929.8562
P20029F06075,-122.405887,37.807334999999995,140,435929.8562
P20029F06075,-122.405984,37.810127,140,435929.8562
P20029F06075,-122.40598600000001,37.810134000000005,140,435929.8562
P20029F06075,-122.40668799999999,37.810134000000005,140,435929.8562
P20029F06075,-122.406682,37.810037,140,435929.8562
P20029F06075,-122.40658799999999,37.808234999999996,140,435929.8562
P20029F06075,-122.406682,37.808253,140,435929.8562
P20029F06075,-122.40758500000001,37.808436,140,435929.8562
P20029F06075,-122.40748500000001,37.810999,140,435929.8562
P20029F06075,-122.39926499999999,37.807308,140,435929.8562
P20029F06075,-122.38985,37.795722999999995,140,435929.8562
P20029F06075,-122.391438,37.794275,140,435929.8562
P20030F06075,-122.381018,37.763183000000005,60,112376.3114
P20030F06075,-122.380991,37.764802,60,112376.3114
P20030F06075,-122.38099299999999,37.764809,60,112376.3114
P20030F06075,-122.38115,37.764835,60,112376.3114
P20030F06075,-122.381482,37.764889000000004,60,112376.3114
P20030F06075,-122.381487,37.76489,60,112376.3114
P20030F06075,-122.381557,37.764902,60,112376.3114
P20030F06075,-122.38156399999998,37.764812,60,112376.3114
P20030F06075,-122.381565,37.764804999999996,60,112376.3114
P20030F06075,-122.381671,37.76347,60,112376.3114
P20030F06075,-122.381675,37.763427,60,112376.3114
P20030F06075,-122.381727,37.762763,60,112376.3114
P20030F06075,-122.38172800000001,37.762756,60,112376.3114
P20030F06075,-122.38176100000001,37.762754,60,112376.3114
P20030F06075,-122.381744,37.764189,60,112376.3114
P20030F06075,-122.38219299999999,37.764191,60,112376.3114
P20030F06075,-122.382194,37.763821,60,112376.3114
P20030F06075,-122.38221200000001,37.762578999999995,60,112376.3114
P20030F06075,-122.381752,37.762589,60,112376.3114
P20030F06075,-122.381752,37.762457,60,112376.3114
P20030F06075,-122.381755,37.762421999999994,60,112376.3114
P20030F06075,-122.38184,37.762412,60,112376.3114
P20030F06075,-122.381844,37.762412,60,112376.3114
P20030F06075,-122.38210500000001,37.762386,60,112376.3114
P20030F06075,-122.382108,37.762392999999996,60,112376.3114
P20030F06075,-122.38231,37.762383,60,112376.3114
P20030F06075,-122.382314,37.762463000000004,60,112376.3114
P20030F06075,-122.382456,37.762453,60,112376.3114
P20030F06075,-122.38245,37.762378000000005,60,112376.3114
P20030F06075,-122.38271399999999,37.762356,60,112376.3114
P20030F06075,-122.38273500000001,37.762533000000005,60,112376.3114
P20030F06075,-122.38283600000001,37.762527,60,112376.3114
P20030F06075,-122.382834,37.762505,60,112376.3114
P20030F06075,-122.38302,37.762498,60,112376.3114
P20030F06075,-122.383028,37.762516999999995,60,112376.3114
P20030F06075,-122.383147,37.762508000000004,60,112376.3114
P20030F06075,-122.383195,37.763037,60,112376.3114
P20030F06075,-122.3833,37.764125,60,112376.3114
P20030F06075,-122.3833,37.764131,60,112376.3114
P20030F06075,-122.383452,37.764123,60,112376.3114
P20030F06075,-122.38328200000001,37.762316,60,112376.3114
P20030F06075,-122.38415400000001,37.762271000000005,60,112376.3114
P20030F06075,-122.38433700000002,37.76406,60,112376.3114
P20030F06075,-122.384475,37.764055,60,112376.3114
P20030F06075,-122.38431399999999,37.762334,60,112376.3114
P20030F06075,-122.384303,37.762162,60,112376.3114
P20030F06075,-122.38430600000001,37.762161,60,112376.3114
P20030F06075,-122.384727,37.762119,60,112376.3114
P20030F06075,-122.385052,37.762301,60,112376.3114
P20030F06075,-122.385099,37.762327,60,112376.3114
P20030F06075,-122.38510900000001,37.762333,60,112376.3114
P20030F06075,-122.385112,37.762334,60,112376.3114
P20030F06075,-122.38519699999999,37.76337,60,112376.3114
P20030F06075,-122.385199,37.763377,60,112376.3114
P20030F06075,-122.385347,37.764764,60,112376.3114
P20030F06075,-122.380893,37.765806,60,112376.3114
P20030F06075,-122.379875,37.764993,60,112376.3114
P20030F06075,-122.379827,37.764373,60,112376.3114
P20030F06075,-122.38091299999999,37.763335999999995,60,112376.3114
P20030F06075,-122.381018,37.763183000000005,60,112376.3114
P20031F06075,-122.38490800000001,37.76862,93,256721.9893
P20031F06075,-122.38498999999999,37.768826000000004,93,256721.9893
P20031F06075,-122.384993,37.768833,93,256721.9893
P20031F06075,-122.385007,37.768868,93,256721.9893
P20031F06075,-122.38501000000001,37.768875,93,256721.9893
P20031F06075,-122.38552800000001,37.77017,93,256721.9893
P20031F06075,-122.383407,37.769338,93,256721.9893
P20031F06075,-122.383177,37.769719,93,256721.9893
P20031F06075,-122.38556899999999,37.770644,93,256721.9893
P20031F06075,-122.385703,37.770606,93,256721.9893
P20031F06075,-122.385706,37.770613,93,256721.9893
P20031F06075,-122.385728,37.770669,93,256721.9893
P20031F06075,-122.385676,37.77082,93,256721.9893
P20031F06075,-122.38528600000001,37.771667,93,256721.9893
P20031F06075,-122.38529299999999,37.771685,93,256721.9893
P20031F06075,-122.385318,37.771701,93,256721.9893
P20031F06075,-122.38535900000001,37.771684,93,256721.9893
P20031F06075,-122.385506,37.771553000000004,93,256721.9893
P20031F06075,-122.38555600000001,37.771458,93,256721.9893
P20031F06075,-122.38555900000001,37.771437,93,256721.9893
P20031F06075,-122.38568300000001,37.771444,93,256721.9893
P20031F06075,-122.385649,37.771619,93,256721.9893
P20031F06075,-122.385649,37.771623,93,256721.9893
P20031F06075,-122.385543,37.772172,93,256721.9893
P20031F06075,-122.38555500000001,37.772195,93,256721.9893
P20031F06075,-122.385571,37.772218,93,256721.9893
P20031F06075,-122.38559099999999,37.772232,93,256721.9893
P20031F06075,-122.38561100000001,37.772242999999996,93,256721.9893
P20031F06075,-122.385625,37.772246,93,256721.9893
P20031F06075,-122.385778,37.771421999999994,93,256721.9893
P20031F06075,-122.38579399999999,37.771099,93,256721.9893
P20031F06075,-122.385792,37.770828,93,256721.9893
P20031F06075,-122.385795,37.770835,93,256721.9893
P20031F06075,-122.38590400000001,37.771108,93,256721.9893
P20031F06075,-122.38589099999999,37.771112,93,256721.9893
P20031F06075,-122.385857,37.771006,93,256721.9893
P20031F06075,-122.38583500000001,37.771011,93,256721.9893
P20031F06075,-122.38591100000001,37.771252000000004,93,256721.9893
P20031F06075,-122.38591699999999,37.77125,93,256721.9893
P20031F06075,-122.38592,37.771246000000005,93,256721.9893
P20031F06075,-122.385928,37.771244,93,256721.9893
P20031F06075,-122.38593200000001,37.771248,93,256721.9893
P20031F06075,-122.385935,37.771246999999995,93,256721.9893
P20031F06075,-122.385896,37.771128000000004,93,256721.9893
P20031F06075,-122.38591100000001,37.771126,93,256721.9893
P20031F06075,-122.38591399999999,37.771133,93,256721.9893
P20031F06075,-122.386427,37.772415,93,256721.9893
P20031F06075,-122.38643,37.772422,93,256721.9893
P20031F06075,-122.38643700000002,37.772441,93,256721.9893
P20031F06075,-122.38644,37.772448,93,256721.9893
P20031F06075,-122.38659399999999,37.772832,93,256721.9893
P20031F06075,-122.386597,37.772839000000005,93,256721.9893
P20031F06075,-122.386774,37.773283,93,256721.9893
P20031F06075,-122.386777,37.773289,93,256721.9893
P20031F06075,-122.38651999999999,37.773296,93,256721.9893
P20031F06075,-122.384679,37.773346000000004,93,256721.9893
P20031F06075,-122.38463999999999,37.773346999999994,93,256721.9893
P20031F06075,-122.382241,37.772257,93,256721.9893
P20031F06075,-122.38218300000001,37.772231,93,256721.9893
P20031F06075,-122.381573,37.771955,93,256721.9893
P20031F06075,-122.381543,37.771944,93,256721.9893
P20031F06075,-122.381519,37.771939,93,256721.9893
P20031F06075,-122.381495,37.771946,93,256721.9893
P20031F06075,-122.381469,37.771962,93,256721.9893
P20031F06075,-122.38184,37.774632000000004,93,256721.9893
P20031F06075,-122.381841,37.774638,93,256721.9893
P20031F06075,-122.38184299999999,37.774645,93,256721.9893
P20031F06075,-122.382586,37.774603000000006,93,256721.9893
P20031F06075,-122.386936,37.774356,93,256721.9893
P20031F06075,-122.38694,37.774356,93,256721.9893
P20031F06075,-122.387003,37.775101,93,256721.9893
P20031F06075,-122.384904,37.775344,93,256721.9893
P20031F06075,-122.384904,37.775358000000004,93,256721.9893
P20031F06075,-122.38490900000001,37.775392,93,256721.9893
P20031F06075,-122.38490900000001,37.775401,93,256721.9893
P20031F06075,-122.38501399999998,37.77633,93,256721.9893
P20031F06075,-122.385016,37.776337,93,256721.9893
P20031F06075,-122.385021,37.776337,93,256721.9893
P20031F06075,-122.386269,37.776204,93,256721.9893
P20031F06075,-122.38709899999999,37.776117,93,256721.9893
P20031F06075,-122.387102,37.776115999999995,93,256721.9893
P20031F06075,-122.38718,37.776334999999996,93,256721.9893
P20031F06075,-122.38718300000001,37.776342,93,256721.9893
P20031F06075,-122.387229,37.776472999999996,93,256721.9893
P20031F06075,-122.38723200000001,37.77648,93,256721.9893
P20031F06075,-122.38726499999999,37.776571000000004,93,256721.9893
P20031F06075,-122.38448799999999,37.777133,93,256721.9893
P20031F06075,-122.383693,37.775413,93,256721.9893
P20031F06075,-122.380752,37.774934,93,256721.9893
P20031F06075,-122.380354,37.771699,93,256721.9893
P20031F06075,-122.38236100000002,37.770353,93,256721.9893
P20031F06075,-122.382429,37.768512,93,256721.9893
P20031F06075,-122.38490800000001,37.76862,93,256721.9893
P20032F06075,-122.387565,37.784805,45,131989.5395
P20032F06075,-122.387446,37.7855,45,131989.5395
P20032F06075,-122.387445,37.785508,45,131989.5395
P20032F06075,-122.387346,37.785515000000004,45,131989.5395
P20032F06075,-122.387165,37.785528,45,131989.5395
P20032F06075,-122.38699199999999,37.785539,45,131989.5395
P20032F06075,-122.38656100000001,37.785565000000005,45,131989.5395
P20032F06075,-122.38598700000001,37.785596000000005,45,131989.5395
P20032F06075,-122.38457,37.785689,45,131989.5395
P20032F06075,-122.38457199999999,37.785696,45,131989.5395
P20032F06075,-122.38493100000001,37.787385,45,131989.5395
P20032F06075,-122.38493400000002,37.787392,45,131989.5395
P20032F06075,-122.387424,37.787252,45,131989.5395
P20032F06075,-122.387427,37.787252,45,131989.5395
P20032F06075,-122.387422,37.787276,45,131989.5395
P20032F06075,-122.38738400000001,37.787437,45,131989.5395
P20032F06075,-122.3874,37.787535999999996,45,131989.5395
P20032F06075,-122.387401,37.787543,45,131989.5395
P20032F06075,-122.387482,37.788028999999995,45,131989.5395
P20032F06075,-122.38748500000001,37.788036,45,131989.5395
P20032F06075,-122.38614199999999,37.788379,45,131989.5395
P20032F06075,-122.386063,37.788399,45,131989.5395
P20032F06075,-122.385473,37.788551,45,131989.5395
P20032F06075,-122.38544399999999,37.788558,45,131989.5395
P20032F06075,-122.387079,37.788534999999996,45,131989.5395
P20032F06075,-122.387125,37.788796999999995,45,131989.5395
P20032F06075,-122.387126,37.788804,45,131989.5395
P20032F06075,-122.387184,37.789127,45,131989.5395
