loc_id,siteno,airport_name,width,facility_id,start_x,start_y,end_x,end_y
"S36","26252.1*A","CREST AIRPARK",50,"12083411",-122.10457472200001,47.3415474999999972,-122.102498056000002,47.3326458332999991
"WN53","26265.1*A","FRONTIER AIRPARK",50,"11460011",-122.063811111000007,48.1155916666999985,-122.061861110999999,48.105255555600003
"W10","26266.2*A","WHIDBEY AIR PARK",50,"9047711",-122.438234722000004,48.0209908332999973,-122.437220556,48.0142541666999989
"69S","26267.4*A","AVEY FIELD",50,"11228611",-118.222252499999996,49.0010761110999979,-118.222944722000008,48.9956830556000043
"27W","26269.1*A","LAKE WENATCHEE STATE",50,"11930011",-120.724640832999995,47.8205416667000023,-120.7151475,47.8182855556000064
"0S0","26273.*A","LIND",50,"10988311",-118.592973056000005,46.9749013889000011,-118.581488888999999,46.9787822222000031
"S31","26274.7*A","LOPEZ ISLAND",50,"9083411",-122.937701667000013,48.4878936110999987,-122.937661110999997,48.4799313889000061
"38W","26275.*A","LYNDEN",50,"12031711",-122.463161667000008,48.9560163889000037,-122.453074999999998,48.955775555600006
"8W3","26282.*A","MANSFIELD",50,"11199211",-119.641083610999999,47.8072349999999986,-119.632774999999995,47.8115363889000022
"M94","26290.9*A","DESERT AIRE",50,"11355711",-119.926299999999998,46.6894372222000058,-119.913152777999997,46.6850647222000035
"70S","26293.*A","MEAD FLYING SERVICE",50,"11781411",-117.358216667000008,47.7905872222000028,-117.358148888999992,47.7837861110999995
"09S","26300.*A","SULLIVAN LAKE STATE",50,"10964411",-117.283985832999988,48.8433136110999939,-117.283986111000004,48.8384769443999929
"W16","26304.21*A","FIRSTAIR FIELD",50,"11454411",-121.999493888999993,47.871458611099996,-121.990993888999995,47.8712683333000015
"39P","26304.8*A","STROM FIELD",50,"12043811",-122.27022277799999,46.5503713889000039,-122.263028888999997,46.5503500000000017
"W20","26305.*A","MOSES LAKE MUNI",50,"12140511",-119.23784388899999,47.1454488889000061,-119.237919722000001,47.1385594443999949
"MWH","26307.*A","GRANT CO INTL",50,"9048411",-119.332925693999996,47.1967319167000028,-119.300305055999999,47.2127732777999967
"MWH","26307.*A","GRANT CO INTL",50,"9048411",-119.316880582999985,47.2176664443999954,-119.303501082999986,47.2146733056000016
"MWH","26307.*A","GRANT CO INTL",50,"9048411",-119.326508500000003,47.2256575832999985,-119.309839332999999,47.1904264166999994
"MWH","26307.*A","GRANT CO INTL",50,"9048411",-119.330124361000003,47.2240248056000027,-119.326496444,47.2163639721999999
"MWH","26307.*A","GRANT CO INTL",50,"9048411",-119.329845722000002,47.2082795277999949,-119.334014277999998,47.1996123889000003
"NUW","26323.*A","WHIDBEY ISLAND NAS /AULT FIELD/",50,"9047911",-122.672879722000005,48.3513063889000065,-122.640027222000015,48.3524652778000004
"NUW","26323.*A","WHIDBEY ISLAND NAS /AULT FIELD/",50,"9047911",-122.662507222000002,48.3617047222000025,-122.648417222000006,48.3418866666999989
"W04","26323.21*A","OCEAN SHORES MUNI",50,"9048011",-124.143477777999991,47.0034027777999981,-124.141287222000003,46.9950371667000013
"43D","26323.4*A","ODESSA MUNI",50,"9090511",-118.681341417000013,47.3443428056000073,-118.673139582999994,47.350851583299999
"S35","26324.*A","OKANOGAN LEGION",50,"12083311",-119.572026944000001,48.3601172222000031,-119.563092499999996,48.3636911110999961
"OLM","26327.*A","OLYMPIA RGNL",50,"9027911",-122.907982500000003,46.9713233332999991,-122.891804167000004,46.9686288889000068
"OLM","26327.*A","OLYMPIA RGNL",50,"9027911",-122.902388888999994,46.9763666667000024,-122.906708332999997,46.9615777777999952
"44T","26328.1*A","HOSKINS FIELD",50,"11857311",-122.831879193999995,46.9924511667000004,-122.823804361000001,46.9923500832999963
"OMK","26330.*A","OMAK",50,"9087111",-119.516529417000001,48.4707246389000019,-119.519578693999989,48.4580961667000025
"0S7","26333.*A","DOROTHY SCOTT",50,"9087211",-119.413920832999992,48.964311944399995,-119.410004443999995,48.9536180556000033
"S70","26336.2*A","OTHELLO MUNI",50,"9056811",-119.088091667000015,46.7943388889000005,-119.072127777999995,46.7940944443999953
"55S","26341.*A","PACKWOOD",50,"9091011",-121.680155556000003,46.6013308332999969,-121.675643860999998,46.6069932500000021
"PSC","26345.*A","TRI-CITIES",50,"9049111",-119.133492361000009,46.255956861099996,-119.111664277999992,46.2707152500000021
"PSC","26345.*A","TRI-CITIES",50,"9049111",-119.122019805999997,46.2606540000000024,-119.109495999999993,46.269118277799997
"PSC","26345.*A","TRI-CITIES",50,"9049111",-119.127967722000008,46.2734738610999941,-119.106714472000007,46.2583461389000021
"1RL","26354.*A","POINT ROBERTS AIRPARK",50,"11052011",-123.079256777999987,48.9802406389000069,-123.07921344399999,48.974031250000003
"CLM","26357.*A","WILLIAM R FAIRCHILD INTL",50,"9055811",-123.511515388999996,48.1210360556000012,-123.486366972000013,48.1166560556000036
"CLM","26357.*A","WILLIAM R FAIRCHILD INTL",50,"9055811",-123.504759000000007,48.1265675556000048,-123.497631861000002,48.1190600277999962
"NOW","26358.*A","PORT ANGELES CGAS",50,"12130911",-123.423152777999988,48.1416738889000015,-123.404755277999996,48.1409113889000011
"0S9","26363.*A","JEFFERSON COUNTY INTL",50,"9045311",-122.81659036100001,48.0547742222000025,-122.804670527999988,48.0528343056000011
"S40","26369.*A","PROSSER",50,"9056311",-119.802378388999998,46.2133901943999987,-119.788747388999994,46.2133526943999939
"PUW","26372.*A","PULLMAN/MOSCOW RGNL",50,"9026511",-117.122204805999999,46.7407196110999976,-117.096967000000006,46.7469949999999983
"UIL","26376.5*A","QUILLAYUTE",50,"9055711",-124.569943889000001,47.9335549999999984,-124.555322806000007,47.9396113333000002
"80T","26376.83*A","QUINCY MUNI",50,"11264711",-119.846902806000003,47.2129982221999995,-119.832760332999996,47.2102017777999947
"RNT","26381.*A","RENTON MUNI",50,"9094211",-122.216853999999998,47.5004731110999998,-122.214632389000002,47.4857944999999972
"R49","26384.12*A","FERRY COUNTY",50,"11422811",-118.655609443999992,48.7229652778000002,-118.657333332999997,48.7134461110999979
"RLD","26386.1*A","RICHLAND",50,"9056411",-119.308451832999992,46.2999587778000006,-119.301600027999996,46.3098726389000035
"RLD","26386.1*A","RICHLAND",50,"9056411",-119.31123333299999,46.3068805556000029,-119.295474999999996,46.3058416666999975
"4S6","26386.6*A","TIETON STATE",50,"11174111",-121.127358888999993,46.6350191666999976,-121.120598611000005,46.640083333299998
"33S","26388.*A","PRU FIELD",50,"9059711",-118.392547222000005,47.1192916667000006,-118.386108332999996,47.1276166666999998
"72S","26389.1*A","ROSALIA MUNI",50,"9026611",-117.424921138999991,47.2335709722000061,-117.417835556,47.2395645833000017
"SEA","26395.*A","SEATTLE-TACOMA INTL",50,"9093911",-122.310985000000002,47.4638090556000023,-122.311211138999994,47.4379698056000052
"SEA","26395.*A","SEATTLE-TACOMA INTL",50,"9093911",-122.307751167000006,47.4637954443999988,-122.308040027999994,47.4311713333
"SEA","26395.*A","SEATTLE-TACOMA INTL",50,"9093911",-122.317857027999992,47.463835916699999,-122.318058777999994,47.440533611099994
"BFI","26396.*A","BOEING FIELD/KING COUNTY INTL",50,"9094411",-122.307461111000009,47.5380178332999961,-122.299998611000007,47.5291928889000062
"BFI","26396.*A","BOEING FIELD/KING COUNTY INTL",50,"9094411",-122.311355917000014,47.5405429999999996,-122.291242861000001,47.5167512777999974
"11S","26401.*A","SEKIU",50,"10996111",-124.320016111000001,48.266861111099999,-124.307913611000004,48.2653716666999983
"W28","26402.1*A","SEQUIM VALLEY",50,"12140611",-123.197566111,48.099341388900001,-123.181063889000001,48.0965011110999967
"SHN","26405.*A","SANDERSON FIELD",50,"9087311",-123.156876027999999,47.2309784166999975,-123.138209250000003,47.2361396943999949
"S43","26411.*A","HARVEY FIELD",50,"9079811",-122.103663888999989,47.9083277777999967,-122.100852777999989,47.9012527777999964
"S43","26411.*A","HARVEY FIELD",50,"9079811",-122.104558332999986,47.908169444399995,-122.102002777999999,47.901733333300001
"2S9","26412.*A","WILLAPA HARBOR",50,"11987811",-123.827613332999988,46.7005361110999999,-123.819153332999988,46.694704999999999
"S44","26415.*A","SPANAWAY",50,"12083611",-122.431203332999999,47.0906086110999951,-122.431588332999993,47.083143888900004
"GEG","26416.*A","SPOKANE INTL",50,"9029811",-117.550079889000003,47.6100808056000062,-117.518265917000008,47.6312169722000007
"GEG","26416.*A","SPOKANE INTL",50,"9029811",-117.553267750000003,47.6169635277999959,-117.520029027999996,47.6167678333000026
"SFF","26417.*A","FELTS FIELD",50,"9029711",-117.331388222000001,47.6791999167,-117.316575556000004,47.6864167777999981
"SFF","26417.*A","FELTS FIELD",50,"9029711",-117.324147443999991,47.6810399167000014,-117.315420972000013,47.685289833299997
"SKA","26419.*A","FAIRCHILD AFB",50,"9029611",-117.681683332999995,47.6075250000000025,-117.629919443999995,47.6225833332999997
"13W","26424.3*A","CAMANO ISLAND AIRFIELD",50,"11563911",-122.436181722000001,48.2593347777999995,-122.436205111000007,48.2545366110999936
"16W","26424.5*A","LITTLE GOOSE LOCK AND DAM",50,"11011011",-118.010340972000009,46.5839825277999964,-117.996817139000001,46.5838823610999953
"6S9","26425.*A","STEHEKIN STATE",50,"11239011",-120.723380806000009,48.3489347777999967,-120.718222361000002,48.3425966389000052
"1S5","26428.*A","SUNNYSIDE MUNI",50,"9026311",-119.977138056000001,46.3270991389000031,-119.96358922200001,46.3270474166999975
"TCM","26432.*A","MCCHORD FIELD (JOINT BASE LEWIS-MCCHORD)",50,"9084211",-122.476563888999991,47.1515333333000015,-122.476386306000009,47.1238220277999957
"TIW","26434.4*A","TACOMA NARROWS",50,"9084111",-122.576878082999997,47.2747452777999939,-122.579336249999997,47.2611342777999965
"73S","26436.*A","WILLARD FIELD",50,"11813711",-117.047649167000003,47.2339397222000059,-117.039850000000001,47.2371277777999978
"TDO","26437.*A","ED CARLSON MEMORIAL FIELD - SOUTH LEWIS CO",50,"9090711",-122.815010582999989,46.4754451389000067,-122.797947222000005,46.4788898610999937
"W01","26438.*A","TONASKET MUNI",50,"11454211",-119.467544443999998,48.7288572222000056,-119.463725556,48.7208794443999977
"2S0","26440.*A","TWISP MUNI",50,"11987411",-120.098839167000008,48.3523433332999986,-120.089062499999997,48.3488272222000006
"VUO","26444.*A","PEARSON FIELD",50,"9052511",-122.662823332999992,45.6210927777999942,-122.650153332999992,45.6198119443999985
"W56","26444.4*A","FLY FOR FUN",50,"12141511",-122.526615000000007,45.6872511110999966,-122.517090832999997,45.6873086110999935
"2S1","26448.*A","VASHON MUNI",50,"9045111",-122.476457499999995,47.4613086110999944,-122.477486388999992,47.4558686110999943
"ALW","26450.*A","WALLA WALLA RGNL",50,"9027811",-118.291676389000003,46.085321083300002,-118.276490082999999,46.0997659722000037
"ALW","26450.*A","WALLA WALLA RGNL",50,"9027811",-118.297492693999999,46.0990269443999949,-118.27980916700001,46.0990975556000038
"ALW","26450.*A","WALLA WALLA RGNL",50,"9027811",-118.294760027999999,46.1021869722000019,-118.294625361000001,46.0858777222000029
"2S4","26454.*A","WARDEN",50,"11987611",-119.065611943999997,46.9696374999999975,-119.067051472000003,46.9619929443999951
"2S5","26457.*A","WATERVILLE",50,"11987711",-120.062505277999989,47.6560244443999963,-120.05042027799999,47.6559838889000034
"EAT","26461.*A","PANGBORN MEMORIAL",50,"9049411",-120.215137111000004,47.3985934167000025,-120.197129138999998,47.398587166700004
"EAT","26461.*A","PANGBORN MEMORIAL",50,"9049411",-120.213561111000004,47.4032249999999991,-120.197294443999994,47.3921694443999968
"14S","26463.*A","WESTPORT",50,"11005211",-124.103923610999999,46.8992633332999986,-124.097567222000009,46.8946380556000051
"2S8","26471.*A","WILBUR",50,"9090611",-118.748547388999995,47.7491424443999932,-118.739273306000001,47.7576431943999964
"S52","26477.*A","METHOW VALLEY STATE",50,"9087011",-120.151567777999986,48.4307430556000043,-120.140204443999991,48.419153055600006
"W27","26478.1*A","WOODLAND STATE",50,"11454811",-122.738822499999998,45.9012686110999937,-122.735726388999993,45.8963677777999948
"YKM","26480.*A","YAKIMA AIR TERMINAL/MCALLISTER FIELD",50,"9025811",-120.548134806000007,46.5638998332999989,-120.534947722000013,46.5691740277999955
"YKM","26480.*A","YAKIMA AIR TERMINAL/MCALLISTER FIELD",50,"9025811",-120.559542944,46.5725520278000005,-120.531133249999996,46.5654252777999957
"06WN","26485.01*A","WESTERN AIRPARK",50,"10955511",-122.558380917000008,46.9263338332999993,-122.547697082999989,46.9236356389000022
"AHH","27005.2*A","AMERY MUNI",50,"9024511",-92.3756118332999989,45.286631277799998,-92.3751717500000069,45.275664916700002
"AIG","27010.*A","LANGLADE COUNTY",50,"9024811",-89.1200664444000097,45.1535036667000043,-89.1069857221999939,45.1546241110999986
"AIG","27010.*A","LANGLADE COUNTY",50,"9024811",-89.11027819440001,45.1591411110999985,-89.106021805599994,45.148564666700004
"ATW","27013.1*A","OUTAGAMIE COUNTY RGNL",50,"9028111",-88.5261831111000106,44.2489237222000042,-88.5127398333000031,44.2686325000000025
"ATW","27013.1*A","OUTAGAMIE COUNTY RGNL",50,"9028111",-88.5297319444000124,44.2611736667000031,-88.5074540555999931,44.2533233889000002
"ASX","27020.*A","JOHN F KENNEDY MEMORIAL",50,"9036011",-90.9246526666999983,46.5405509443999961,-90.9173291667000001,46.553876666699999
"ASX","27020.*A","JOHN F KENNEDY MEMORIAL",50,"9036011",-90.9212793611000052,46.5535916110999963,-90.9107123611000105,46.5473609722000035
"4WN5","27023.*A","ROMEO AIRSTRIP",50,"11957411",-92.3778833333000051,45.4605499999999978,-92.3785500000000042,45.4535666666999987
"DLL","27036.*A","BARABOO WISCONSIN DELLS",50,"9014511",-89.7717483888999936,43.5155955000000034,-89.7688680833000063,43.529178861099993
"DLL","27036.*A","BARABOO WISCONSIN DELLS",50,"9014511",-89.7766688332999934,43.5239693333000019,-89.7692298889,43.5187322777999981
"44C","27043.51*A","BELOIT",50,"11149311",-88.9731163888999959,42.4958013888999986,-88.9621027778000126,42.4997483332999977
"BCK","27049.1*A","BLACK RIVER FALLS AREA",50,"9033811",-90.8639427221999938,44.2496926943999966,-90.8466292778000053,44.2517869166999986
"OVS","27055.*A","BOSCOBEL",50,"9038611",-90.6802638889000008,43.1530249999999995,-90.676283333300006,43.1626222221999996
"OVS","27055.*A","BOSCOBEL",50,"9038611",-90.6790199444000109,43.1603965277999961,-90.6617604721999868,43.1657356943999986
"BDJ","27056.*A","BOULDER JUNCTION PAYZER",50,"11304411",-89.654866666700002,46.1321777777999955,-89.6440472221999869,46.139388888900001
"BDJ","27056.*A","BOULDER JUNCTION PAYZER",50,"11304411",-89.6472305555999895,46.1415999999999968,-89.6432055555999909,46.1332805556000025
"3T3","27057.*A","BOYCEVILLE MUNI",50,"9011311",-92.0276692778000012,45.0434467777999998,-92.0149870278000037,45.0444596943999969
"C37","27065.*A","BRODHEAD",50,"12421611",-89.3804166667000004,42.5933222222000012,-89.377313888899991,42.5966999999999985
"C37","27065.*A","BRODHEAD",50,"12421611",-89.3885138888999933,42.5969583333000017,-89.379497222199987,42.5972250000000017
"C37","27065.*A","BRODHEAD",50,"12421611",-89.3817722221999986,42.5969388888999987,-89.3787388888999885,42.5933555555999988
"02C","27065.8*A","CAPITOL",50,"9034511",-88.180502777800001,43.0855527777999967,-88.1774138888999914,43.0934944443999939
"02C","27065.8*A","CAPITOL",50,"9034511",-88.1798194444000103,43.0908416667000012,-88.1750861111000006,43.0908416667000012
"BUU","27079.3*A","BURLINGTON MUNI",50,"9021011",-88.3046366111000083,42.6858442500000024,-88.3028490278000078,42.6923238333000015
"BUU","27079.3*A","BURLINGTON MUNI",50,"9021011",-88.3127807500000017,42.6935316388999979,-88.2976376111000008,42.6897331388999959
"3CU","27082.*A","CABLE UNION",50,"9034111",-91.2561442778000043,46.195468972200004,-91.2452233611000025,46.1970737778
"3CU","27082.*A","CABLE UNION",50,"9034111",-91.248327638899994,46.1991576389000045,-91.2444943056,46.1893425277999938
"VOK","27085.*A","VOLK FIELD",50,"12124011",-90.2702413888999899,43.9390258333000006,-90.2360819443999986,43.9394511110999986
"49C","27086.7*A","CAMP LAKE",50,"11158111",-88.1561972221999923,42.5308972221999966,-88.1561972221999923,42.5246972221999968
"C74","27090.*A","CASSVILLE MUNI",50,"12436511",-90.9695083332999985,42.7060805555999963,-90.9596361111000107,42.7022388888999984
"Y23","27102.*A","CHETEK MUNI-SOUTHWORTH",50,"12105111",-91.6427804167000062,45.3079593332999977,-91.6364784999999955,45.3091605556000019
"Y23","27102.*A","CHETEK MUNI-SOUTHWORTH",50,"12105111",-91.6360452778000081,45.3102535832999962,-91.6348304444000092,45.3009650556000025
"CLI","27115.*A","CLINTONVILLE MUNI",50,"8934211",-88.734031388899993,44.6109258333000014,-88.7254438888999886,44.6175772222000049
"CLI","27115.*A","CLINTONVILLE MUNI",50,"8934211",-88.7325944444000072,44.6112722222000002,-88.7249166666999969,44.611436111099998
"CLI","27115.*A","CLINTONVILLE MUNI",50,"8934211",-88.738258611100008,44.6180297221999993,-88.7262022221999871,44.6088086110999953
"Y55","27131.8*A","CRANDON/STEVE CONWAY MUNI",50,"9039011",-88.9256857499999995,45.5173520277999941,-88.9244892778000064,45.5248241667000002
"Y55","27131.8*A","CRANDON/STEVE CONWAY MUNI",50,"9039011",-88.9374231944000115,45.5257146389000056,-88.9246258888999961,45.5219922777999955
"3D1","27132.2*A","CRIVITZ MUNI",50,"11125211",-88.0780630000000002,45.2149904722000002,-88.0731359721999922,45.2148868610999983
"3D1","27132.2*A","CRIVITZ MUNI",50,"11125211",-88.0728805555999941,45.2177222222000026,-88.0728805555999941,45.2105366389000025
"UBE","27132.4*A","CUMBERLAND MUNI",50,"9034211",-91.9890754721999997,45.5060128889000026,-91.9733088611000085,45.5059288610999957
"UBE","27132.4*A","CUMBERLAND MUNI",50,"9034211",-91.9800099444000097,45.5090977222000035,-91.980014166700002,45.5036232777999956
"C59","27134.*A","LAKE LAWN",50,"12436311",-88.6004297221999906,42.6401780555999963,-88.6018147221999897,42.6280866666999998
"5G4","27155.1*A","EAU CLAIRE LAKES",50,"11849611",-91.4965679167000019,46.3515253610999949,-91.4964229721999942,46.3452452777999966
"EGV","27166.*A","EAGLE RIVER UNION",50,"9041811",-89.2760525833000003,45.9269844722000045,-89.2620686111000055,45.9366167777999976
"EGV","27166.*A","EAGLE RIVER UNION",50,"9041811",-89.2720648332999929,45.9362734999999986,-89.2622015278000021,45.9299841943999994
"57C","27168.1*A","EAST TROY MUNI",50,"9039811",-88.3794925832999922,42.796476694399999,-88.3652236111000065,42.7984961666999979
"57C","27168.1*A","EAST TROY MUNI",50,"9039811",-88.3728144166999954,42.799988777800003,-88.3732660278000139,42.7932847778000038
"EAU","27170.*A","CHIPPEWA VALLEY RGNL",50,"9025111",-91.4927163611000083,44.8592866110999964,-91.4706337778000034,44.875005083299996
"EAU","27170.*A","CHIPPEWA VALLEY RGNL",50,"9025111",-91.4947645000000023,44.8688021943999971,-91.4821042221999932,44.8584585832999991
"58C","27174.*A","JANA",50,"9017011",-89.0756666667000019,42.8758416666999977,-89.0756666667000019,42.8694472221999945
"60C","27181.*A","ELROY MUNI",50,"11215511",-90.2626027778000122,43.7041499999999985,-90.2526527778000087,43.7085722222000044
"3D2","27184.*A","EPHRAIM-GIBRALTAR",50,"9013211",-87.1913624167000023,45.1328786943999987,-87.1902872221999985,45.138146611099998
"3D2","27184.*A","EPHRAIM-GIBRALTAR",50,"9013211",-87.1894833611000024,45.1380320000000026,-87.1822555278000095,45.132688555600005
"FLD","27200.*A","FOND DU LAC COUNTY",50,"9039111",-88.4989394166999972,43.7716231667000031,-88.4853079721999904,43.7713350556000051
"FLD","27200.*A","FOND DU LAC COUNTY",50,"9039111",-88.4861779167000009,43.7791374722000057,-88.486198416700006,43.7628399443999925
"61C","27207.3*A","FORT ATKINSON MUNI",50,"9031911",-88.8209770832999936,42.9586115000000035,-88.814275777800006,42.9678018610999999
"62C","27209.*A","CINDY GUNTLY MEMORIAL",50,"11823911",-88.0950805555999921,42.8080388889000005,-88.0933416666999989,42.8145694444
"62C","27209.*A","CINDY GUNTLY MEMORIAL",50,"11823911",-88.0936055555999928,42.8118361110999999,-88.0937611111000081,42.808544444399999
"63C","27213.1*A","ADAMS COUNTY LEGION FIELD",50,"9036311",-89.7925735556000006,43.9597202777999954,-89.7821652221999926,43.9609889167000034
"63C","27213.1*A","ADAMS COUNTY LEGION FIELD",50,"9036311",-89.7925426667000011,43.964958750000001,-89.7868325832999972,43.9565995000000029
"GTG","27224.*A","GRANTSBURG MUNI",50,"12478511",-92.669621833299999,45.7961292499999999,-92.6590025832999942,45.8011996943999975
"GTG","27224.*A","GRANTSBURG MUNI",50,"12478511",-92.6694063333000031,45.8001644722000023,-92.659296388899989,45.795964277799996
"GRB","27234.*A","AUSTIN STRAUBEL INTL",50,"9027411",-88.1380463611000096,44.482444472200001,-88.1125159444000019,44.4930294999999987
"GRB","27234.*A","AUSTIN STRAUBEL INTL",50,"9027411",-88.13365586110001,44.4938168610999938,-88.1336118611000074,44.469954833300001
"HXF","27248.*A","HARTFORD MUNI",50,"9036811",-88.3966553611000023,43.350576111099997,-88.3860724167000029,43.3477324722000006
"HXF","27248.*A","HARTFORD MUNI",50,"9036811",-88.390741666699995,43.3523472222000024,-88.3915777778000091,43.346205555600001
"HYR","27254.*A","SAWYER COUNTY",50,"9014211",-91.4483684167000064,46.0196286943999979,-91.4401179167000038,46.0320831943999949
"HYR","27254.*A","SAWYER COUNTY",50,"9014211",-91.4449685555999991,46.0239722499999999,-91.4437025278000135,46.0211171667000016
"68C","27269.*A","CENTRAL COUNTY",50,"11628011",-89.0293416667000059,44.5030000000000001,-89.0217111111000037,44.5072388889000052
"68C","27269.*A","CENTRAL COUNTY",50,"11628011",-89.0290666667000039,44.5044249999999977,-89.0222638888999995,44.5044249999999977
"68C","27269.*A","CENTRAL COUNTY",50,"11628011",-89.0279805555999957,44.5060222222000021,-89.0221444443999985,44.5037972221999993
"Y77","27270.*A","BAYFIELD COUNTY",50,"12105811",-91.4620472221999989,46.5768305556000044,-91.4501888888999872,46.5777166666999989
"JVL","27272.*A","SOUTHERN WISCONSIN RGNL",50,"9016611",-89.0498145833000052,42.611811000000003,-89.0333098332999953,42.6255739721999944
"JVL","27272.*A","SOUTHERN WISCONSIN RGNL",50,"9016611",-89.0551496667000038,42.6280873055999976,-89.0354899443999983,42.6142839167000034
"JVL","27272.*A","SOUTHERN WISCONSIN RGNL",50,"9016611",-89.0362442778000087,42.6278424166999983,-89.0359552778000136,42.6141156111000043
"UNU","27281.35*A","DODGE COUNTY",50,"9013511",-88.7018719721999958,43.4216013610999951,-88.6973880556000012,43.4321570556000012
"UNU","27281.35*A","DODGE COUNTY",50,"9013511",-88.7165891667000039,43.424928805600004,-88.6978145278000056,43.4274104722000018
"ENW","27286.1*A","KENOSHA RGNL",50,"9028311",-87.9417168888999896,42.5930005555999998,-87.9233999444000034,42.5996728056000009
"ENW","27286.1*A","KENOSHA RGNL",50,"9028311",-87.9280717500000009,42.5909322500000016,-87.9170751667000019,42.5949376944000022
"ENW","27286.1*A","KENOSHA RGNL",50,"9028311",-87.9306742499999956,42.6018987499999966,-87.9209214721999928,42.5920767778000027
"LSE","27304.*A","LA CROSSE MUNI",50,"9024911",-91.2595850000000013,43.870186750000002,-91.2478922500000067,43.8816692778000004
"LSE","27304.*A","LA CROSSE MUNI",50,"9024911",-91.2643140832999933,43.8850555,-91.2479116388999927,43.8734514722000029
"LSE","27304.*A","LA CROSSE MUNI",50,"9024911",-91.2588750556000008,43.8932493889000028,-91.258557305599993,43.8692690277999944
"RCX","27308.*A","RUSK COUNTY",50,"9016511",-91.0007858611000131,45.4915848889000003,-90.9992872778000077,45.5002927499999998
"RCX","27308.*A","RUSK COUNTY",50,"9016511",-91.0052691388999904,45.5013363610999946,-90.9953469721999966,45.492869277799997
"C02","27316.12*A","GRAND GENEVA RESORT",50,"12420911",-88.3952724166999957,42.6117486943999992,-88.3838978332999972,42.6180628611000003
"73C","27327.2*A","LANCASTER MUNI",50,"9038711",-90.6809638888999956,42.7878972221999945,-90.6806777778000139,42.7773638888999983
"LNL","27332.*A","KINGS LAND O' LAKES",50,"9041711",-89.2160300278000022,46.1517205000000033,-89.2082386388999993,46.1562588610999995
"LNL","27332.*A","KINGS LAND O' LAKES",50,"9041711",-89.216637055599989,46.1585620556000009,-89.2070739166999971,46.1498349722000043
"4R5","27335.*A","MAJOR GILBERT FIELD",50,"9036211",-90.7625749999999982,46.7855166666999978,-90.7548749999999984,46.7918166667000008
"LNR","27340.*A","TRI-COUNTY RGNL",50,"9014411",-90.1871686667000034,43.2125844167000039,-90.1684130832999955,43.2126790000000014
"LNR","27340.*A","TRI-COUNTY RGNL",50,"9014411",-90.1853479444000072,43.2123192222000014,-90.1854015833000062,43.2072435277999958
"87Y","27344.*A","BLACKHAWK AIRFIELD",50,"9016911",-89.1893333332999987,43.1018611110999998,-89.1825888888999998,43.1077916667000025
"87Y","27344.*A","BLACKHAWK AIRFIELD",50,"9016911",-89.1887222221999991,43.1045000000000016,-89.1804722221999953,43.104583333299999
"MSN","27346.*A","DANE COUNTY RGNL-TRUAX FIELD",50,"9015311",-89.3417572778000135,43.1333019443999959,-89.3286826388999913,43.1505803056000019
"MSN","27346.*A","DANE COUNTY RGNL-TRUAX FIELD",50,"9015311",-89.3415626666999998,43.1479089721999998,-89.3264680555999888,43.1362864167000026
"MSN","27346.*A","DANE COUNTY RGNL-TRUAX FIELD",50,"9015311",-89.3410255000000006,43.1491371389000022,-89.342166000000006,43.1244439722000052
"D25","27348.*A","MANITOWISH WATERS",50,"9041911",-89.8840524167000012,46.1155830556000055,-89.8757159167000026,46.1217775277999991
"D25","27348.*A","MANITOWISH WATERS",50,"9041911",-89.8885630555999882,46.1253359443999926,-89.8799335278000058,46.1178543610999938
"MTW","27349.*A","MANITOWOC COUNTY",50,"9021511",-87.6843100555999939,44.1291977777999946,-87.672333888899999,44.1322942222000023
"MTW","27349.*A","MANITOWOC COUNTY",50,"9021511",-87.683765333300002,44.1341983332999988,-87.6804518611000105,44.1206896110999978
"MFI","27356.*A","MARSHFIELD MUNI",50,"8901411",-90.1925126110999997,44.6320281110999986,-90.1824905555999976,44.6388192777999961
"MFI","27356.*A","MARSHFIELD MUNI",50,"8901411",-90.1941379167000008,44.6443326667000022,-90.1871113611000084,44.6315651943999967
"MDZ","27364.1*A","TAYLOR COUNTY",50,"9042211",-90.3066708333000037,45.1031638889000064,-90.2834395555999976,45.1033538056000012
"MDZ","27364.1*A","TAYLOR COUNTY",50,"9042211",-90.3106246666999937,45.1042396667000034,-90.3035755278000067,45.0931471110999951
"RRL","27379.*A","MERRILL MUNI",50,"9024711",-89.7251694166999982,45.1957443332999986,-89.7067535555999882,45.2008523332999985
"RRL","27379.*A","MERRILL MUNI",50,"9024711",-89.7098753333000047,45.2037373610999964,-89.7052505278000041,45.1961978889000022
"C29","27383.*A","MIDDLETON MUNI - MOREY FIELD",50,"9015411",-89.5285588888999939,43.1121977777999987,-89.5275863888999908,43.1176380556000041
"C29","27383.*A","MIDDLETON MUNI - MOREY FIELD",50,"9015411",-89.5406487500000026,43.1148643610999969,-89.5258793611000101,43.113027361099995
"MWC","27386.*A","LAWRENCE J TIMMERMAN",50,"9034711",-88.0381163332999961,43.1071018889000044,-88.0310411667000068,43.1141909167000037
"MWC","27386.*A","LAWRENCE J TIMMERMAN",50,"9034711",-88.0360450000000014,43.1063843056000024,-88.0297711667000016,43.1126733889000064
"MWC","27386.*A","LAWRENCE J TIMMERMAN",50,"9034711",-88.0386152778000053,43.1158137500000009,-88.0299304721999931,43.106526833300002
